id,album_title,eng_album_title,album_rd,album_seq,track_title,raw_track_title,eng_track_title,lyrics,hidden_track,remix,featured,performed_by,repackaged,lang,has_full_ver,is_alt_lang_ver,spotify_album_id,spotify_track_duration_ms,spotify_track_id,spotify_track_danceability,spotify_track_energy,spotify_track_key,spotify_track_loudness,spotify_track_mode,spotify_track_speechiness,spotify_track_acousticness,spotify_track_instrumentalness,spotify_track_liveness,spotify_track_valence,spotify_track_tempo,spotify_track_time_signature,eng_lyrics_source_url,eng_lyrics_credits
JUNGKOOK-47,GOLDEN,GOLDEN,2023-11-03,11,Seven (feat. Latto) (Clean Ver.),,Seven (feat. Latto) (Clean Ver.),"Weight of the world on your shoulders
I'll kiss your waist and ease your mind
I must be favored to know ya
I take my hands and trace your lines
It's the way that we can ride
It's the way that we can ride (oh-oh, oh-oh)
Think I met you in another life
So break me off another time (oh-oh, oh-oh)
You wrap around me and you give me life
And that's why night after night
I'll be lovin' you right
Monday, Tuesday, Wednesday, Thursday, Friday
Saturday, Sunday (a week)
Monday, Tuesday, Wednesday, Thursday, Friday
Seven days a week
Every hour, every minute, every second
You know night after night
I'll be lovin' you right, seven days a week
You love when I jump right in
All of me, I'm offerin'
Show you what devotion is
Deeper than the ocean is
Wind it back, I'll take it slow
Leave you with that afterglow
Show you what devotion is
Deeper than the ocean is
It's the way that we can ride
It's the way that we can ride (oh-oh, oh-oh)
Think I met you in another life
So break me off another time (oh-oh, oh-oh)
You wrap around me and you give me life
And that's why night after night
I'll be lovin' you right, oh-oh-oh
Monday, Tuesday, Wednesday, Thursday, Friday
Saturday, Sunday (a week)
Monday, Tuesday, Wednesday, Thursday, Friday
Seven days a week
Every hour, every minute, every second
You know night after night
I'll be lovin' you right, seven days a week (yeah)
Monday, Tuesday, Wednesday, Thursday, Friday
Saturday, Sunday (a week)
Monday, Tuesday, Wednesday, Thursday, Friday (oh, oh)
Seven days a week
Every hour, every minute, every second
You know night after night
I'll be lovin' you right, seven days a week (Big Latto)
Tightly take control, tightly take his soul
Take your phone and put it in the camera roll
Leave them clothes at the door
Watchu waitin' for? Better come and hit yo' goals
Uh, he jump in it, both feet
Goin' 'til the sun up, we ain't gettin' no sleep
Seven days a week, seven different sheets
Seven different angles, I could be your fantasy
Open up, say, ""Ah""
Come here, baby, let me swallow yo' pride
What you on? I can match your vibe
Hit me up and I'ma Cha Cha Slide
You make Mondays feel like weekends
I make him never think 'bout cheatin' (uh)
Got you skippin' work and meetings
Let's sleep in, yeah (seven days a week, ooh)
Monday, Tuesday, Wednesday, Thursday, Friday
Saturday, Sunday (a week)
Monday, Tuesday, Wednesday, Thursday, Friday
Seven days a week
Every hour, every minute, every second (oh, oh, oh)
You know night after night
I'll be lovin' you right, seven days a week (yeah)
Monday, Tuesday, Wednesday, Thursday, Friday
Saturday, Sunday (a week)
Monday, Tuesday, Wednesday, Thursday, Friday (ooh, ooh, ooh, ooh, ooh)
Seven days a week
Every hour, every minute, every second
You know night after night
I'll be lovin' you right, seven days a week",FALSE,FALSE,Latto,JUNGKOOK,TRUE,ENG,FALSE,FALSE,5pSk3c3wVwnb2arb6ohCPU,183550,7Hcj0duTWiCSYDtJaztNIt,0.786,0.83,1,-3.964,0,0.0437,0.277,0,0.0789,0.891,124.995,4,,
JUNGKOOK-48,Standing Next to You (The Remixes),Standing Next to You (The Remixes),2023-11-06,1,Standing Next to You,,Standing Next to You,"Standing next to you

Play me slow
Push up on this funk and give me miracles
(Let ya body know)
Make it known
How we left and right is something we control
(You already know)

You know that, all night long, we rock to this
Screaming, I testify this lovin'
All night long, we flock to this
Screaming, I testify that
We'll survive the test of time
They can't deny our love
They can't divide us
We'll survive the test of time
I promise I'll be right here

Standing next to you
Standing in the fire next to you, oh
You know it's deeper than the rain
It's deeper than the pain
When it's deep like DNA
Something they can't take away, ayy
Take-take-take-take-take-take off

Standing next to you
Standing next to you (You)
Standing next to you

Afterglow
Leave ya body golden like the sun and the moon
(You already know)

You know that, all night long, we rock to this (Oh)
Screaming, I testify this lovin'
All night long, we flock to this (All night long)
Screaming, I testify that
We'll survive the test of time
They can't deny our love
They can't divide us
We'll survive the test of time
I swear that I'll be right here

Standing next to you (Next to you)
Standing in the fire next to you, oh (Next to you)
You know it's deeper than the rain
It's deeper than the pain
When it's deep like DNA
Something they can't take away, ayy
Take-take-take-take-take-take off

Standing next to you
(Standing next to you)
Standing next to you
(Standing next to you, standing next to you)
Standing next to you, oh
(Standing next to you, standing next to you)
Hey
(Standing next to you, standing next to you)
Standing next to you
(Standing next to you)

Bass and drums
Ooh
Woo
Standing next to you",FALSE,FALSE,,JUNGKOOK,TRUE,ENG,FALSE,FALSE,18U7qF5UYXzGP5C11y9rmq,206019,2VqMBiaxblhhBHyB9X4ESl,0.711,0.809,2,-4.389,0,0.0955,0.0447,0,0.339,0.816,106.017,4,,
JUNGKOOK-49,Standing Next to You (The Remixes),Standing Next to You (The Remixes),2023-11-06,2,Standing Next to You (Instrumental),,Standing Next to You (Instrumental),,FALSE,TRUE,,,FALSE,NA,FALSE,FALSE,18U7qF5UYXzGP5C11y9rmq,202880,3mInLFp4KEUBV9qMZ67HPV,0.762,0.685,10,-5.494,1,0.0678,0.0199,0.91,0.202,0.773,106.046,4,,
JUNGKOOK-50,Standing Next to You (The Remixes),Standing Next to You (The Remixes),2023-11-06,3,Standing Next to You (Slow Jam Remix),,Standing Next to You (Slow Jam Remix),"Standing next to you

Play me slow
Push up on this funk and give me miracles
(Let ya body know)
Make it known
How we left and right is something we control
(You already know)

You know that, all night long we rock to this
Screaming, I testify this lovin'
All night long we flock to this
Screaming, I testify that
We'll survive the test of time
They can't deny our love
They can't divide us
We'll survive the test of time
I promise I'll be right here

Standing next to you
Standing in the fire next to you, oh
You know it's deeper than thе rain
It's deeper than the pain
When it's deep likе DNA
Something they can't take away, ayy
Take-take-take-take-take-take off

Standing next to you
Standing next to you (You)
Standing next to you

Afterglow
Leave ya body golden like the sun and the moon
(You already know)

You know that, all night long, we rock to this (Oh)
Screaming, I testify this lovin'
All night long, we flock to this (All night long)
Screaming, I testify that
We'll survive the test of time
They can't deny our love
They can't divide us
We'll survive the test of time
I swear that I'll be right here

Standing next to you (Next to you)
Standing in the fire next to you, oh (Next to you)
You know it's deeper than the rain
It's deeper than the pain
When it's deep like DNA
Something they can't take away, ayy
Take-take-take-take-take-take off

Standing next to you
(To you, to you, to you)
Standing next to you
(Standing next to you, standing next to you)
Standing next to you, oh
(Standing next to you, standing next to you)
Hey
(Standing next to you, standing next to you)
Standing next to you
(Standing next to you)

Bass and drums
Ooh
Woo
Standing next to you
Standing next to you
Standing next to you",FALSE,TRUE,,JUNGKOOK,FALSE,ENG,FALSE,FALSE,18U7qF5UYXzGP5C11y9rmq,196720,1q7KOfejpcT2qKlR9Fe0gG,0.812,0.582,2,-5.547,0,0.0485,0.0783,2.18E-06,0.171,0.529,116.95,4,,
JUNGKOOK-51,Standing Next to You (The Remixes),Standing Next to You (The Remixes),2023-11-06,4,Standing Next to You (PBR&B Remix),,Standing Next to You (PBR&B Remix),"Standing next to you
Standing next to you

Play me slow
Push up on this funk and give me miracles
(Let ya body know)
Make it known
How we left and right is something we control
(You already know)

You know that, all night long we rock to this
Screaming, I testify this lovin'
All night long we flock to this
Screaming, I testify that
We'll survive the test of time
They can't deny our love
They can't divide us
We'll survive the test of time
I promise I'll be right here

Standing next to you
Standing in the fire next to you, oh
You know it's deeper than the rain
It's deeper than the pain
When it's deep like DNA
Something they can't take away, ayy
Take-take-take-take-take-take off

Standing next to you
Standing next to you (You)
Standing next to you

Afterglow
Leave ya body golden like the sun and the moon
(You already know)

You know that, all night long, we rock to this (Oh)
Screaming, I testify this lovin'
All night long, we flock to this (All night long)
Screaming, I testify that
We'll survive the test of time
They can't deny our love
They can't divide us
We'll survive the test of time
I swear that I'll be right here

Standing next to you (Next to you)
Standing in the fire next to you, oh (Next to you)
You know it's deeper than the rain
It's deeper than the pain
When it's deep like DNA
Something they can't take away, ayy
Take-take-take-take-take-take off

Standing next to you
Standing next to you
(Standing next to you, standing next to you)
Standing next to you, oh
(Standing next to you, standing next to you)

Standing next to you (Next to you)
Standing in the fire next to you, oh (Next to you)
You know it's deeper than the rain
It's deeper than the pain
When it's deep like DNA
Something they can't take away, ayy
Take-take-take-take-take-take off

Standing next to you
Standing next to you",FALSE,TRUE,,JUNGKOOK,FALSE,ENG,FALSE,FALSE,18U7qF5UYXzGP5C11y9rmq,196893,5f2PxyFQF3Fz9R8WCaViH8,0.728,0.627,2,-6.286,1,0.0392,0.0057,3.57E-05,0.0967,0.158,119.02,4,,
JUNGKOOK-52,Standing Next to You (The Remixes),Standing Next to You (The Remixes),2023-11-06,5,Standing Next to You (Latin Trap Remix),,Standing Next to You (Latin Trap Remix),"Play me slow
Push up on this funk and give me miracles
(Let ya body know)
Make it known
How we left and right is something we control
(You already know)

You know that, all night long, we rock to this
Screaming, I testify this lovin'
All night long, we flock to this
Screaming, I testify that
We'll survive the test of time
They can't deny our love
They can't divide us
We'll survive the test of time
I promise I'll be right here

Standing next to you
Standing in the fire next to you, oh
You know it's deeper than the rain
It's deepеr than the pain
When it's deep like DNA
Somеthing they can't take away, ayy
Take-take-take-take-take-take off

Standing next to you
Standing next to you (You)
Standing next to you

Afterglow
Leave ya body golden like the sun and the moon
(You already know)

You know that, all night long, we rock to this (Oh)
Screaming, I testify this lovin'
All night long, we flock to this (All night long)
Screaming, I testify that
We'll survive the test of time
They can't deny our love
They can't divide us
We'll survive the test of time
I swear that I'll be right here

Standing next to you (Next to you)
Standing in the fire next to you, oh (Next to you)
You know it's deeper than the rain
It's deeper than the pain
When it's deep like DNA
Something they can't take away, ayy
Take-take-take-take-take-take off

Standing next to you (Standing next to you)
Standing next to you
Standing next to you, oh
Hey

Bass and drums
(Standing next to you, standing next to you)
Standing next to you
(Standing next to you)
Standing next to you
(Standing next to you, standing next to you)
Standing next to you
(Standing next to you)
(Standing next to you, standing next to you)
(Standing next to you)
Standing next to you
Standing next to you",FALSE,TRUE,,JUNGKOOK,FALSE,ENG,FALSE,FALSE,18U7qF5UYXzGP5C11y9rmq,176066,5cJLfmwZQgdSBTX6gJWNSQ,0.831,0.63,2,-8.315,1,0.0513,0.0295,0.000135,0.118,0.539,123.999,4,,
JUNGKOOK-53,Standing Next to You (The Remixes),Standing Next to You (The Remixes),2023-11-06,6,Standing Next to You (Holiday Remix),,Standing Next to You (Holiday Remix),"Standing next to you

Play me slow
Push up on this funk and give me miracles
(Let ya body know)
Make it known
How we left and right is something we control
(You already know)

You know that, all night long we rock to this
Screaming, I testify this lovin'
All night long we flock to this
Screaming, I testify that
We'll survive the test of time
They can't deny our love
They can't divide us
We'll survive the test of time
I promise I'll be right here

Standing next to you
Standing in the fire next to you, oh
You know it's deeper than thе rain
It's deeper than the pain
When it's deep likе DNA
Something they can't take away, ayy
Take-take-take-take-take-take off

Standing next to you
Standing next to you (You)
Standing next to you
(You)
Standing next to you

Afterglow
Leave ya body golden like the sun and the moon
(You already know)

You know that, all night long, we rock to this (Oh)
Screaming, I testify this lovin'
All night long, we flock to this (All night long)
Screaming, I testify that
We'll survive the test of time
They can't deny our love
They can't divide us
We'll survive the test of time
I swear that I'll be right here

Standing next to you (Next to you)
Standing in the fire next to you, oh (Next to you)
You know it's deeper than the rain
It's deeper than the pain
When it's deep like DNA
Something they can't take away, ayy
Take-take-take-take-take-take off

Standing next to you (Standing next to you)
Standing next to you
(Standing next to you, standing next to you)
Standing next to you, oh
(Standing next to you, standing next to you)
(You)
Standing next to you

(Standing next to you, standing next to you)
Standing next to you",FALSE,TRUE,,JUNGKOOK,FALSE,ENG,FALSE,FALSE,18U7qF5UYXzGP5C11y9rmq,198146,3zx83DU3JpDZCCBokLX5WB,0.695,0.855,5,-6.592,1,0.0538,0.00689,1.33E-06,0.314,0.517,104.99,4,,
JUNGKOOK-54,Standing Next to You (The Remixes),Standing Next to You (The Remixes),2023-11-06,7,Standing Next to You (Future Funk Remix),,Standing Next to You (Future Funk Remix),"Standing next to you

Play me slow
Push up on this funk and give me miracles
(Let ya body know)
Make it known
How we left and right is something we control
(You already know)

You know that, all night long we rock to this
Screaming, I testify this lovin'
All night long we flock to this
Screaming, I testify that
We'll survive the test of time
They can't deny our love
They can't divide us
We'll survive the test of time
I promise I'll be right here

Standing next to you
Standing in the fire next to you, oh
You know it's deeper than thе rain
It's deeper than the pain
When it's deep likе DNA
Something they can't take away, ayy
Take-take-take-take-take-take off

Standing next to you
Standing next to you (You)
Standing next to you

Afterglow
Leave ya body golden like the sun and the moon
(You already know)

You know that, all night long, we rock to this (Oh)
Screaming, I testify this lovin'
All night long, we flock to this (All night long)
Screaming, I testify that
We'll survive the test of time
They can't deny our love
They can't divide us
We'll survive the test of time
I swear that I'll be right here

Standing next to you (Next to you)
Standing in the fire next to you, oh (Next to you)
You know it's deeper than the rain
It's deeper than the pain
When it's deep like DNA
Something they can't take away, ayy
Take-take-take-take-take-take off

Standing next to you (Standing next to you)
Standing next to you
(Standing next to you, standing next to you)
Standing next to you, oh
(Standing next to you, standing next to you)
Hey
(Standing next to you, standing next to you)
Standing next to you
(Standing next to you)
Uh, uh, uh, uh, uh, uh
(Standing next to you, standing next to you)
Ooh
(Standing next to you, standing next to you)

Bass and drums
Standing next to you
Standing next to you
(Standing next to you, standing next to you)
Standing next to you
(Standing next to you, standing next to you)
(Standing next to you, standing next to you)
Standing next to you
(Standing next to you, standing next to you)",FALSE,TRUE,,JUNGKOOK,FALSE,ENG,FALSE,FALSE,18U7qF5UYXzGP5C11y9rmq,197160,0nCAwowgJ2bV2g5EOE67Yi,0.771,0.779,7,-6.578,1,0.0558,0.00944,6.58E-05,0.0668,0.46,115.007,4,,
JUNGKOOK-55,Standing Next to You (The Remixes),Standing Next to You (The Remixes),2023-11-06,8,Standing Next to You (Band Ver.),,Standing Next to You (Band Ver.),"Standing next to you

Play me slow
Push up on this funk and give me miracles (Let ya body know)
Make it known
How we left and right is something we control (You already know)

You know that all night long we rock to this
Screamin', I testify this lovin'
All night long we flock to this
Screamin', I testify that
We'll survive the test of time
They can't deny our love
They can't divide us
We'll survive the test of time
I promise I'll be right here

Standing next to you
Standing in the fire next to you, oh
You know it's deeper than the rain
It's deeper than the pain
When it's deep like DNA
Something they can't take away, ayy
Take-take-take-take-take-take off

Standing next to you
Standing next to you (You)
Standing next to you (To you, ooh-oh)

Afterglow
Leave ya body golden like the sun and the moon (You already know)

You know that, all night long, we rock to this (Oh)
Screamin', I testify this lovin'
All night long, we flock to this (All night long)
Screamin', I testify that
We'll survive the test of time
They can't deny our love
They can't divide us
We'll survive the test of time
I swear that I'll be right here

Standing next to you (Next to you)
Standing in the fire next to you, oh (Next to you)
You know it's deeper than the rain
It's deeper than the pain
When it's deep like DNA
Something they can't take away, ayy
Take-take-take-take-take-take off

Standing next to you (To you, to you, to you)
Standing next to you (Standing next to you, standing next to you)
Standing next to you, oh (Standing next to you, standing next to you)
Hey
Standing next to you, standing next to you
Standing next to you (Standing next to you)

Bass and drums
Woo
Woo
Standing next to you",FALSE,TRUE,,JUNGKOOK,FALSE,ENG,FALSE,FALSE,18U7qF5UYXzGP5C11y9rmq,204986,763voaCk9m4ZrwHT6Zm1gV,0.691,0.808,2,-5.056,0,0.076,0.0387,7.95E-06,0.248,0.836,105.995,4,,
JUNGKOOK-56,3D (Justin Timberlake Remix),3D (Justin Timberlake Remix),2023-11-24,1,3D (Justin Timberlake Remix),,3D (Justin Timberlake Remix),"One, two, 3D

I can't touch you through the phone
Or kiss you through the universe
In another time zone
It's the only time I can't reverse
But when there's two dimensions
There's only one I'm missin'
And if you feel alone
You don't have to feel that no more

I just wanna see you like that
See you like that, uh-uh

So if you're ready (So if you're ready)
And if you'll let me (And if you'll let me)
I wanna see it in motion
In 3D (Uh-uh)
You won't regret me (You won't regret me)
Champagne confetti (Champagnе confetti)
I wanna see it in motion
In 3D

'Cause you know how I like it, girl (Girl)
3D (Woo)
You know how I likе it, girl (Girl)
Careful what you ask for

Jung and JT on the main now
You can still find me in a drop-top
With the top down, but I got so many lanes now
And when I put it into six and it clicks
All the tricks got ya goin' insane now, uh
I'll reach through the screen, feel my touch, top-up
While I'm watchin' you rain down
Come with me
I'll just call up the plane now
Now, let me fly you out to Seoul, Korea
I just wanna get into your soul like Aretha
I got the volume when you wanna get the beat up
'Cause it's like 3D when we meet up
And I

I just wanna see you like that
See you like that, uh-uh

(So if) So if you're ready (So if you're ready)
And if you'll let me (And if you'll let me, oh, no)
I wanna see it (Hey) in motion
In 3D (In 3D, uh-uh)
You won't regret me (You won't regret me)
Champagne confetti (Champagne confetti)
I wanna see it (I wanna) in motion (In motion)
In 3D (In 3D)

Body to body to body to body to body
You and me, baby, you know that we got it
So don't go gettin' me started
'Cause you know I get hot-hearted
Baby, oh, baby, oh, baby, you're makin' me crazy
Rain, rain, rain, you can't fake it
You give me brand-new emotion
You got me drinkin' that potion

I just wanna see you like that
See you like that, uh-uh

So if you're ready (So if you're ready)
And if you'll let me (And if you'll let me)
I wanna see it (Hey) in motion
In 3D (In 3D, uh-uh)
You won't regret me (Won't regret me)
Champagne confetti (Champagne confetti)
I wanna see it (I wanna) in motion (In motion)
In 3D (In 3D)

'Cause you know how I like it, girl (You know how I like it)
3D (Hey; woo)
You know how I like it, girl (Alright, alright)
3D (Woo, woo)
'Cause you know how I like it, girl (You know how I like it, alright)
3D (Woo)
You know how I like it, girl (You know)
3D (Woo)",FALSE,TRUE,Justin Timberlake,JUNGKOOK,FALSE,ENG,FALSE,FALSE,4SNBgrYqk2aV4LyXbTSkYA,160942,2mHw0KoEyDw8Yaw3yPoke6,0.817,0.854,1,-3.28,1,0.0613,0.0429,0,0.117,0.884,108.991,4,,
JUNGKOOK-57,Standing Next to You (Usher Remix),Standing Next to You (Usher Remix),2023-12-01,1,Standing Next to You (Usher Remix),,Standing Next to You (Usher Remix),"Standing next to you

Play me slow
I push up on this funk, and give me miracles
(Let your body know)
Make it known
How we left and right is somethin' we control
(You already know)

You know that, all night long, we rock to this
Screamin', I'll testify this lovin'
All night long, we flock to this
Screamin', I'll testify that
We'll survive the test of time
They can't deny our love
They can't divide us
We'll survive the test of time
I promise I'll be right here

Standing next to you
Standin' in the fire next to you, oh
You know it's deeper than thе rain
It's deeper than the pain
When it's deep likе DNA
Somethin' they can't take away, ayy
Take-take-take-take-take-take off

Standing next to you
Standing next to you (You)
Standing next to you

Stop, can you feel that?
It's like Heaven and Earth moves whenever we touch
No, for real, I know you feel that
The universe approves when you and I dance
So elegant and heaven-sent these vibes, yeah
It's way, way too early to leave, we go away

You know that, all night long, we rock to this (All night)
Screamin', I'll testify this lovin'
All night long, we flock to this (Ooh)
Screamin', I'll testify that
We'll survive the test of time
They can't deny our love
They can't divide us
We'll survive the test of time
I swear that I'll be right here

Standing next to you (Next to you)
Standin' in the fire next to you (Oh, next to you, oh)
You know it's deeper than the rain
It's deeper than the pain
Deep like DNA
Somethin' they can't take away, ayy
Take-take-take-take-take-take off

Standing next to you
(Standing next to you)
Know that I'm right here standing next to you
(Standing next to you)
(Standing next to you, standing next to you)
Standing right here, oh
(Standing next to you)
Oh, and I ain't goin' nowhere
(Standing next to you, standing next to you)
Oh, hey
Woo!
Ooh
(Standing next to you, standing next to you)
Yeah, hahaha
(Standing next to you)
(Standing next to you, standing next to you)
Oh, next to you

This that bop right here (Gojo)
You feel it? (Woo!)
(Coast)
We rollin' yet?
(Coast; Woo)
Yeah, yeah, yeah
(Coast)
Standing next to you",FALSE,TRUE,Usher,JUNGKOOK,FALSE,ENG,FALSE,FALSE,3bKfV6NFUOd6KMCkDJyEbh,214760,0VPFT123HKoQ2J6ipeDcI1,0.661,0.823,9,-4.329,0,0.127,0.0536,0,0.369,0.761,105.993,4,,
JUNGKOOK-58,Never Let Go,Never Let Go,2024-06-07,1,Never Let Go,,Never Let Go,"(Outtatown, we never out of money)
(star boy, you're my hero)

Oh, every day, I wonder if this all is just a dream
Everything falls into place 'cause you're right here with me
Without your love, I'm nothing
You mean more than you know
And words escape me whenever you're close
I tried to put it into words but it don't measure up
My pen and paper could never do quite enough
It's the truth, it's the truth
We got something real nothing could brеak

And when the days get longеr
You fill my world with wonder
Everybody needs somebody
You been that somebody
So stay with me and keep holding on

Never let go, go, go, go, go, go
Never let go, go, go, go, go
Never let go, go, go, go, go
Never let go, go, go, go, go
Never let go, go, go, go
Never let go, go, go, go
Never let go, go, go, go
Never let go, go, go, go
Never let go, go, go, go
Never let go, go, go, go
Never let go

Every town I'm in, you're the one I'm with
With me from the start
Always the best part of my day
Being who you are, being who you are in the dark
You were the light that led me to you
I'm grateful (For you)
It's simple (With you)
I'll never (Leave you)
I'm better (With you)
It's too good (With you)
It's my turn to give back for all that you do

And when the days get longer
You fill my world with wonder
Everybody needs somebody
You been that somebody
So stay with me and keep holding on

Never let go, go, go, go, go, go (Oh)
Never let go, go, go, go, go
Never let go, go, go, go, go (Oh)
Never let go, go, go, go, go
Never let go, go, go, go
Never let go, go, go, go (Oh)
Never let go, go, go, go
Never let go, go, go, go
Never let go, go, go, go
Never let go, go, go, go
Never let go
Never let go",FALSE,FALSE,,JUNGKOOK,FALSE,ENG,FALSE,FALSE,6zXydimgenc15N3LWmf0cn,166812,2nRMW95dnOILirpjbksLTs,0.664,0.773,9,-4.32,1,0.0688,0.048,0.0000149,0.238,0.173,129.884,4,,
